,Unnamed: 0,listing_id,id,date,reviewer_id,reviewer_name,comments,langs,room_type,calculated_host_listings_count,is_superhost
207,577,90694,11239823,2014-03-26,1705624,Justin,I stayed in Hectors apartment for three nights in March with my girlfriend and also utilized his transport services from the airport to the apartment. The whole process was amazing from initial contact throughout our stay and Hector was even kind enough to let us know about a piece of jewellery we had left behind after we left. Providencia is the perfect spot in Santiago very close to the metro system and absolutely wonderful restaurants (Highly recommend Coco around the corner from the apartment). I have no hesitation recommending Hectors apartment.,en,Entire home/apt,3,No
208,578,90694,11817237,2014-04-15,10522381,Laurie,The apartment is located in one of the best parts of Providencia with restaurants and cafes right out the door. We felt very safe and secure in the area and in the apartment. It was clean and looks just like the photographs. Hector was wonderful! He picked us up from the airport and gave us a quick tour of the city enroute to the apartment. His english is very good and he is friendly and reliable. He gives private tours as well and is very knowledgeable about the city and surrounding area. We would definitely stay here again.,en,Entire home/apt,3,No
209,580,90694,16734718,2014-08-01,16701882,Rafe,"We stayed at Hector’s apartment for 9 days. Hector was a great host and allowed us to check in early after an overnight flight, and  took the time to explain the surroundings. The apartment is very nice and quiet, perfect for 2 people. Well located in the downtown of Providencia, easy access to the metro station, shopping centers and great restaurants, we definitely recommend Bar Liguria. 

Even though we were there in winter time, the apartment was warm during the day and at night the heater worked fine.

Hector took us back to the airport, we didn’t have time to take the personal tour, but we’ll definitely do it next time we are in Chile.
 
If you are going there for business or tourism the location is great, highly recommended!
",en,Entire home/apt,3,No
210,581,90694,17130098,2014-08-07,17941404,David,"We really enjoyed our stay in Providencia. Hector was really accommodating and let us check in early and leave our luggage at the apartment after checkout since we had an afternoon flight. Unfortunately, we didn't have enough time to take the private tour but I would definitely do that next time. Overall I highly recommend the apartment to anyone. ",en,Entire home/apt,3,No
211,582,90694,24177231,2014-12-22,20286029,Manuella,"The apartment was small but very clean, well equipped and very well located. Wi-fi was very good, neighborhood was safe. When we arrived in Chile, our cell phones did not work but there was a nice café/ice cream shop right in front of the building where we could find a wi-fi spot to call Hector. He sent someone to hand us the key in less then 10 min!
If you are going to buy food for breakfast, I suggest going to the supermarket in Costanera Mall (Jumbo), which is much better then the one near the appartment.",en,Entire home/apt,3,No
212,583,90694,24423810,2014-12-28,2779977,Diego,"If was fine! We were well received within minutes of arriving. The place was very clean, and had a practical, minimalist elegance. Small but functional, nothing was missing. We had a great stay.",en,Entire home/apt,3,No
213,584,90694,26097814,2015-02-03,6973221,Richard,Hector's apartment is a clean cozy one bedroom unit on the eighth floor of an apartment building in the Barrio of Provedencia.  It is a short walk to the Metro and the are a number of good restaurants and shops in the area.  There is a small but refreshing pool on the roof with a great view of the city.  There is also a concierge and coin laundry facilities on the main floor.  Hector was also very helpful with check in and any issues that we had.  I recommend this for a couple that prefers to be in a nice neighbourhood instead of right downtown.,en,Entire home/apt,3,No
214,586,90694,29475440,2015-04-07,23043120,Randal,"The apartment was very cozy and clean. It was right in the middle of Providencia, Chile. Every thing was within walking distance or a short Metro ride. There is a tourist center right around the corner for assistance. 

2 complaints: my flight arrived in the am but Checkin wasn't until that afternoon. It was difficult lugging around luggage for 6 hours. Second, they are building a new building next door. They start work at 8am. If your a late sleeper it will be hard to do so due to the noise. ",en,Entire home/apt,3,No
215,587,90694,29538275,2015-04-08,30730200,Gosia,"Hector is very friendly, his apartment is nice and in a good neighborhood. ",en,Entire home/apt,3,No
216,588,90694,31578616,2015-05-07,16351277,Jan,"Hector was a perfect host.  He made sure we knew everything about our apartment and how stuff works.  He took us around the immediate neighborhood and showed us the grocery store, the ATM, the restaurants with good Chilean food, the Metro stop and generally made us feel smart about where we were staying.  He also provided a local phone for just $20 so we could avoid the international rates on our smart phone.  ",en,Entire home/apt,3,No
217,590,90694,36025597,2015-06-24,26154825,Fernando,"Hector was helpful showing to us, in the map, some good spots in Providencia and all Santiago, despite the fact that the check-in was provide 1 hour late. The apartment itself is nice, good enough, but the building under construction located just a few meters of the windows created so loud noise that we couldn't stay the all days we had booked for this apartment, then we canceled the three days left and went to an economic hotel in Las Condes, making the whole experience a bit frustrating. The noise started at 9 A.M. and finished 19 P.M. - if you plan to stay out of the apartment this period of time, you will be noise free. If you don't, be aware. ",en,Entire home/apt,3,No
218,591,90694,43497278,2015-08-20,16433770,Brittney,Hector was a great host! He was so helpful and always available when we needed him. The apartment was lovely and had everything we needed.  The view from The roof is spectacular. Thanks Hector! ,en,Entire home/apt,3,No
219,592,90694,53059625,2015-11-04,3361129,Steven,"Hector's apartment is perfectly located in Providencia and just a short walk to Bellevista and Cerro San Cristobal.  Many good restaurants and shops are in the area.  The apartment is perfect for 1 or 2 persons and comes equipped with everything a traveler will need, including a hair dryer, international power adapter and iron.  It is super clean and the WIFI is strong.  Hector arranged my transfer from SCL to the apartment which was really convenient.  I highly recommend this clean, modern apartment in Santiago.",en,Entire home/apt,3,No
